"LOCATION","Country","IND","Variable","SEC","ISIC4","SCL","Size Class","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","ENTR_BD","Number of active enterprises (all enterprises)","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,8520,,
"GBR","United Kingdom","ENTR_BD","Number of active enterprises (all enterprises)","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,8615,,
"GBR","United Kingdom","ENTR_BD","Number of active enterprises (all enterprises)","36_39","Water supply; sewerage, waste management and remediation activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,8850,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,281,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,257,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,245,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,233,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,228,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,223,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,237,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,203,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,188,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,20170,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,19236,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,18359,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,17575,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,17598,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,17994,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,19153,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,22959,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","41_43","Construction","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,23952,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,9208,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,8839,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,8642,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,8562,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,8372,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,8606,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,9473,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,13635,,
"HRV","Croatia","ENTR_BD","Number of active enterprises (all enterprises)","49_53","Transportation and storage","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,12841,,
"GRC","Greece","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,9,,
"GRC","Greece","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,7,,
"GRC","Greece","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,7.6,,
"GRC","Greece","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,7.9,,
"GRC","Greece","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2019","2019","PC","Percentage","0","Units",,,7.4,,
"GRC","Greece","B_R","Birth rate of all enterprises","58_63","Information and communication","TOTAL","Total","2020","2020","PC","Percentage","0","Units",,,10.1,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,64420,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,64065,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,59180,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,56423,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,48532,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,46452,"B","Break"
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,51899,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,48947,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,43856,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,47264,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,46654,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,47581,,
"FRA","France","D","Number of deaths (all enterprises)","45_47","Wholesale and retail trade; repair of motor vehicles and motorcycles","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,41484,,
"GRC","Greece","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,3321,,
"GRC","Greece","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,2748,,
"GRC","Greece","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,1644,,
"GRC","Greece","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,1334,,
"GRC","Greece","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,1592,,
"GRC","Greece","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,1220,,
"GRC","Greece","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,8386,,
"GRC","Greece","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,8429,,
"GRC","Greece","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,6126,,
"GRC","Greece","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,4782,,
"GRC","Greece","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,5292,,
"GRC","Greece","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,3948,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2007","2007","NBR","Number","0","Units",,,1925,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,2171,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,2431,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,2346,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,3132,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,4485,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,4270,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,3672,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,3848,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,4820,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,4010,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,4782,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,5625,,
"NLD","Netherlands","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,6473,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,50,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,39,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,46,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,33,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,34,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,37,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,38,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,54,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,54,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,60,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,43,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,34,,
"NOR","Norway","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,17,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,111,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,85,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,109,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,125,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,206,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,174,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,285,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,266,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,145,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,164,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,143,,
"DNK","Denmark","D","Number of deaths (all enterprises)","35","Electricity, gas, steam and air conditioning supply","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,270,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,7051,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,6952,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,8495,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,10082,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,10056,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,7495,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,7961,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,8103,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,8706,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,8836,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,8464,,
"HUN","Hungary","D","Number of deaths (all enterprises)","69_75","Professional, scientific and technical activities","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,13187,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,2273,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,2312,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,2960,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,3691,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,3293,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,2742,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,3059,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,2887,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,2552,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,2788,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,2353,,
"HUN","Hungary","D","Number of deaths (all enterprises)","85","Education","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,4218,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,122,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,132,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,132,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,119,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,146,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,161,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,172,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,205,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,176,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,188,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,207,,
"LUX","Luxembourg","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,222,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,1151,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,1073,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,911,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,662,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,606,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,868,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,787,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,1006,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,908,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,880,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,730,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,463,,
"NOR","Norway","D","Number of deaths (all enterprises)","10_33","Manufacturing","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,433,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,99,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,175,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,141,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,188,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,229,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,283,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,216,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,222,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,286,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,237,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,215,"B","Break"
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,199,,
"POL","Poland","D","Number of deaths (all enterprises)","05_09","Mining and quarrying","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,192,,
"GRC","Greece","D","Number of deaths (all enterprises)","41_43","Construction","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,4771,,
"GRC","Greece","D","Number of deaths (all enterprises)","41_43","Construction","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,4474,,
"GRC","Greece","D","Number of deaths (all enterprises)","41_43","Construction","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,,"C","Non-publishable and confidential value"
"GRC","Greece","D","Number of deaths (all enterprises)","41_43","Construction","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,1234,,
"GRC","Greece","D","Number of deaths (all enterprises)","41_43","Construction","TOTAL","Total","2019","2019","NBR","Number","0","Units",,,1319,,
"GRC","Greece","D","Number of deaths (all enterprises)","41_43","Construction","TOTAL","Total","2020","2020","NBR","Number","0","Units",,,,"C","Non-publishable and confidential value"
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2008","2008","NBR","Number","0","Units",,,21800,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2009","2009","NBR","Number","0","Units",,,23080,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,19950,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,18070,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,21795,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,20970,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,21910,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,24435,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,23565,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,23650,,
"GBR","United Kingdom","D","Number of deaths (all enterprises)","55_56","Accommodation and food service activities","TOTAL","Total","2018","2018","NBR","Number","0","Units",,,25215,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2010","2010","NBR","Number","0","Units",,,597,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2011","2011","NBR","Number","0","Units",,,539,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2012","2012","NBR","Number","0","Units",,,552,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2013","2013","NBR","Number","0","Units",,,464,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2014","2014","NBR","Number","0","Units",,,441,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2015","2015","NBR","Number","0","Units",,,464,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2016","2016","NBR","Number","0","Units",,,454,,
"HRV","Croatia","D","Number of deaths (all enterprises)","58_63","Information and communication","TOTAL","Total","2017","2017","NBR","Number","0","Units",,,374,,
